,latitude,longitude,depth,mag,mag_type,id,place,type,mag_nst,status,loc_source,mag_source,country,year,month
0,17.0062,96.2746,10.0,3.1,ml,us7000921c,Yangon,earthquake,6,reviewed,us,us, Myanmar,2020,04
1,31.9732,72.2567,10.0,3.4,mb,us7000f9u0,Sahiwal,earthquake,1,reviewed,us,us, Pakistan,2021,09
2,23.9312,93.0128,10.0,3.6,mb,us6000ahfx,Darlawn,earthquake,1,reviewed,us,us, India,2020,06
3,30.2767,78.1005,10.0,3.6,mb,us6000f3yt,Raipur,earthquake,3,reviewed,us,us, India,2021,08
4,28.7268,77.3516,10.0,3.7,mb,us70009ebf,Loni,earthquake,4,reviewed,us,us, India,2020,05
5,27.0534,89.5665,10.0,3.7,mb,us6000dgem,Tsimasham,earthquake,5,reviewed,us,us, Bhutan,2021,02
6,34.0145,68.8554,10.0,3.7,mb,us6000dipz,Baraki Barak,earthquake,6,reviewed,us,us, Afghanistan,2021,02
7,34.6873,77.9908,10.0,3.7,mb,us6000eqyg,Leh,earthquake,5,reviewed,us,us, India,2021,06
8,28.8336,77.3589,10.0,3.8,mb,us70008utq, Uttar Pradesh ,earthquake,11,reviewed,us,us, India,2020,04
9,22.9861,70.2272,10.0,3.8,mb,us6000acfz,Kandla,earthquake,14,reviewed,us,us, India,2020,06
10,34.0161,78.1669,10.0,3.8,mb,us6000c1i2,Leh,earthquake,16,reviewed,us,us, India,2020,09
11,28.5188,77.2852,10.0,3.8,mb,us7000cryp,Deoli,earthquake,8,reviewed,us,us, India,2020,12
12,26.774,92.4738,10.0,3.8,mb,us7000e1n0,Dhekiajuli,earthquake,10,reviewed,us,us, India,2021,05
13,21.5017,73.219,10.0,3.9,mb,us7000cc8r,Kosamba,earthquake,9,reviewed,us,us, India,2020,11
14,27.0529,89.191,10.0,3.9,mb,us60009cyy,Samtse,earthquake,7,reviewed,us,us, Bhutan,2020,04
15,26.8176,88.7828,10.0,3.9,mb,us6000dzbe,Odlabari,earthquake,14,reviewed,us,us, India,2021,04
16,21.0204,85.0848,10.0,3.9,mb,us7000eclt,Talcher,earthquake,4,reviewed,us,us, India,2021,06
17,28.9016,76.839,10.0,3.9,mb,us7000eiwa,Kharkhauda,earthquake,13,reviewed,us,us, India,2021,07
18,35.4779,70.9652,105.1,4.0,mb,us7000cdlw,Paran,earthquake,11,reviewed,us,us, Afghanistan,2020,11
19,33.7022,88.4267,10.0,4.0,mb,us7000cn1b,western Xizang,earthquake,15,reviewed,us,us,Tibet,2020,12
20,24.5467,90.1767,10.0,4.0,mb,us600084bt,Sakhipur,earthquake,17,reviewed,us,us, Bangladesh,2020,02
21,29.3551,70.0699,10.0,4.0,mb,us70008ufr,Dajal,earthquake,11,reviewed,us,us, Pakistan,2020,04
22,23.4203,86.98899999999999,10.0,4.0,mb,us70008s0k,Bankura,earthquake,5,reviewed,us,us, India,2020,04
23,23.965,88.4834,10.0,4.0,mb,us7000bd2a,Karampur,earthquake,3,reviewed,us,us, India,2020,08
24,33.9671,69.4762,10.0,4.0,mb,us7000beyh,aukamata Azrah,earthquake,14,reviewed,us,us, Afghanistan,2020,08
25,35.6192,70.1051,103.51,4.0,mb,us70006vru,Bazarak,earthquake,7,reviewed,us,us, Afghanistan,2020,01
26,32.568000000000005,78.4627,10.0,4.0,mb,us60008dp6,Manali,earthquake,11,reviewed,us,us, India,2020,03
27,19.1257,96.3104,10.0,4.0,mb,us70007vwt,Taungoo,earthquake,5,reviewed,us,us, Myanmar,2020,02
28,28.6107,87.2197,10.0,4.0,mb,us70008ffi,Lobujya,earthquake,17,reviewed,us,us, Nepal,2020,03
29,34.9652,71.3367,78.77,4.0,mb,us70008nha,asmar,earthquake,5,reviewed,us,us, Afghanistan,2020,04
30,16.8761,94.6443,10.0,4.0,mb,us70009nhw,Pathein,earthquake,5,reviewed,us,us, Myanmar,2020,05
31,30.3816,95.0064,10.0,4.0,mb,us6000b3i2,Shi Yomi,earthquake,9,reviewed,us,us, India,2020,07
32,30.4135,94.779,10.0,4.0,mb,us6000b55n,Shi Yomi,earthquake,9,reviewed,us,us, India,2020,07
33,31.9185,90.3738,10.0,4.0,mb,us6000b9mk,Nagqu,earthquake,23,reviewed,us,us, China,2020,08
34,6.8607,92.0497,10.0,4.0,mb,us7000bh5n,Nicobar Islands,earthquake,8,reviewed,us,us, India,2020,08
35,27.2257,96.1444,57.98,4.0,mb,us6000caa9,Margherita,earthquake,33,reviewed,us,us, India,2020,10
36,21.9881,94.3005,51.39,4.0,mb,us6000e1he,Monywa,earthquake,7,reviewed,us,us, Myanmar,2021,04
37,26.7384,92.0993,47.0,4.0,mb,us7000e24v,Udalguri,earthquake,21,reviewed,us,us, India,2021,05
38,7.0967,94.6894,218.53,4.0,mb,us7000e64u,Sabang,earthquake,16,reviewed,us,us, Indonesia,2021,05
39,30.4246,94.6223,10.0,4.0,mb,us6000fsyz,Shi Yomi,earthquake,11,reviewed,us,us, India,2021,10
40,27.7299,87.7713,10.0,4.1,mb,us7000cc8m,Khaadbariaa,earthquake,10,reviewed,us,us, Nepal,2020,11
41,22.1166,68.96300000000001,10.0,4.1,mb,us70009d7u,Dwarka,earthquake,26,reviewed,us,us, India,2020,05
42,22.2558,70.9928,10.0,4.1,mb,us7000apfs,Rajkot,earthquake,12,reviewed,us,us, India,2020,07
43,33.0557,73.6156,10.0,4.1,mb,us7000aizr,New Mirpur,earthquake,13,reviewed,us,us, Pakistan,2020,07
44,35.7041,77.8313,62.17,4.1,mb,us6000bzjp,Thang,earthquake,5,reviewed,us,us, India,2020,09
45,32.87,85.3938,10.0,4.1,mb,us60008cxq,western Xizang,earthquake,30,reviewed,us,us,Tibet,2020,03
46,21.7325,94.6242,90.29,4.1,mb,us70007pey,Pakokku,earthquake,31,reviewed,us,us, Myanmar,2020,02
47,32.6222,96.4049,10.0,4.1,mb,us70008sjv,Qamdo,earthquake,22,reviewed,us,us, China,2020,04
48,29.9853,69.5743,35.0,4.1,mb,us60009c7r,Barkhan,earthquake,11,reviewed,us,us, Pakistan,2020,04
49,30.063000000000002,69.5508,41.46,4.1,mb,us60009c7n,Barkhan,earthquake,10,reviewed,us,us, Pakistan,2020,04
50,28.1205,93.9189,10.0,4.1,mb,us60009as6,Ziro,earthquake,16,reviewed,us,us, India,2020,04
51,20.9941,94.4334,83.34,4.1,mb,us70009aqe,Chauk,earthquake,16,reviewed,us,us, Myanmar,2020,05
52,32.9792,85.6089,10.0,4.1,mb,us70009cfg,western Xizang,earthquake,11,reviewed,us,us,Tibet,2020,05
53,16.6415,94.4169,10.0,4.1,mb,us70009fei,Pathein,earthquake,10,reviewed,us,us, Myanmar,2020,05
54,32.8562,73.7592,10.0,4.1,mb,us6000ab0k,Sarai Alamgir,earthquake,8,reviewed,us,us, Pakistan,2020,06
55,35.7606,82.3961,10.0,4.1,mb,us7000amgx,Hotan,earthquake,17,reviewed,us,us, China,2020,07
56,35.6354,82.4634,10.0,4.1,mb,us7000aqi0,Hotan,earthquake,29,reviewed,us,us, China,2020,07
57,30.3993,95.0824,10.0,4.1,mb,us7000aq79,Qamdo,earthquake,11,reviewed,us,us, China,2020,07
58,29.3621,68.8105,10.0,4.1,mb,us7000arfw,Dera Bugti,earthquake,15,reviewed,us,us, Pakistan,2020,07
59,28.4107,88.3259,10.0,4.1,mb,us6000b6f4,Mangan,earthquake,16,reviewed,us,us, India,2020,07
60,29.8667,95.1399,10.0,4.1,mb,us6000b6u0,Shi Yomi,earthquake,17,reviewed,us,us, India,2020,07
61,23.069000000000003,93.3699,10.0,4.1,mb,us6000b66q,North Vanlaiphai,earthquake,11,reviewed,us,us, India,2020,07
62,30.3195,94.71700000000001,10.0,4.1,mb,us6000b5wv,Shi Yomi,earthquake,17,reviewed,us,us, India,2020,07
63,31.1693,84.1935,10.0,4.1,mb,us6000bdck,Saga,earthquake,3,reviewed,us,us, China,2020,08
64,30.388,94.8111,10.0,4.1,mb,us6000bg1x,Shi Yomi,earthquake,16,reviewed,us,us, India,2020,08
65,34.4822,81.8958,10.0,4.1,mb,us6000b7uk,western Xizang,earthquake,11,reviewed,us,us,Tibet,2020,08
66,35.5509,91.3127,10.0,4.1,mb,us7000ckdg,Southern Qinghai,earthquake,17,reviewed,us,us, China,2020,11
67,33.3127,85.2675,10.0,4.1,mb,us7000bl6p,western Xizang,earthquake,16,reviewed,us,us,Tibet,2020,09
68,14.0641,93.0643,10.0,4.1,mb,us7000bl69,Bamboo Flat,earthquake,6,reviewed,us,us, India,2020,09
69,35.0666,69.0404,35.0,4.1,mb,us6000c2hl,Charikar,earthquake,8,reviewed,us,us, Afghanistan,2020,09
70,23.5477,94.4335,74.11,4.1,mb,us6000c725,Mawlaik,earthquake,6,reviewed,us,us, Myanmar,2020,10
71,35.0808,75.4717,51.43,4.1,mb,us6000c80y,Skardu,earthquake,6,reviewed,us,us, Pakistan,2020,10
72,22.0856,94.6654,112.46,4.1,mb,us6000d26s,Monywa,earthquake,12,reviewed,us,us, Myanmar,2020,12
73,33.4274,75.7158,10.0,4.1,mb,us6000d7f2,Kishtwar,earthquake,12,reviewed,us,us, India,2021,01
74,28.028000000000002,87.7888,35.0,4.1,mb,us7000d1qk,Khaadbariaa,earthquake,10,reviewed,us,us, Nepal,2021,01
75,22.7983,94.6878,108.51,4.1,mb,us7000d249,Monywa,earthquake,8,reviewed,us,us, Myanmar,2021,01
76,24.9512,94.4749,47.39,4.1,mb,us6000ddgp,Yairipok,earthquake,13,reviewed,us,us, India,2021,01
77,23.3318,94.5689,95.45,4.1,mb,us6000djj9,Mawlaik,earthquake,22,reviewed,us,us, Myanmar,2021,02
78,28.8397,86.469,15.43,4.1,mb,us7000de7r,Lobujya,earthquake,22,reviewed,us,us, Nepal,2021,02
79,22.3908,95.4803,22.58,4.1,mb,us7000dew5,Shwebo,earthquake,10,reviewed,us,us, Myanmar,2021,02
80,34.5245,70.126,38.74,4.1,mb,us6000e38y,Mehtar Lam,earthquake,13,reviewed,us,us, Afghanistan,2021,04
81,10.8839,91.5252,10.0,4.1,mb,us6000e39v,Bamboo Flat,earthquake,9,reviewed,us,us, India,2021,04
82,30.3858,87.1751,10.0,4.1,mb,us7000dy98,Rikaze,earthquake,5,reviewed,us,us, China,2021,04
83,14.5393,93.7329,25.9,4.1,mb,us7000e52w,Mawlamyinegyunn,earthquake,5,reviewed,us,us, Myanmar,2021,05
84,23.593000000000004,94.5857,99.63,4.1,mb,us7000e66y,Mawlaik,earthquake,26,reviewed,us,us, Myanmar,2021,05
85,20.6607,71.4793,10.0,4.1,mb,us7000e51v,Rajula,earthquake,21,reviewed,us,us, India,2021,05
86,5.513999999999999,94.3168,44.23,4.1,mb,us6000etnn,Banda Aceh,earthquake,8,reviewed,us,us, Indonesia,2021,07
87,16.4467,94.1222,15.42,4.1,mb,us6000f8dj,Pathein,earthquake,12,reviewed,us,us, Myanmar,2021,08
88,8.6882,93.7196,10.0,4.1,mb,us6000f5mb,Nicobar Islands,earthquake,8,reviewed,us,us, India,2021,08
89,10.7582,94.4328,10.0,4.1,mb,us7000f6ry,Port Blair,earthquake,9,reviewed,us,us, India,2021,08
90,24.9292,96.3874,10.0,4.1,mb,us6000fr6v,Myitkyina,earthquake,6,reviewed,us,us, Myanmar,2021,10
91,33.7398,88.5572,10.0,4.2,mb,us7000cjv6,western Xizang,earthquake,16,reviewed,us,us,Tibet,2020,11
92,31.703000000000003,93.4001,10.0,4.2,mb,us7000c8qd,Nagqu,earthquake,39,reviewed,us,us, China,2020,10
93,26.4904,92.1052,45.39,4.2,mb,us60008735,Kharupatia,earthquake,41,reviewed,us,us, India,2020,02
94,29.1724,77.0219,10.0,4.2,mb,us6000a1wn,Uttar Pradesh,earthquake,12,reviewed,us,us, India,2020,05
95,24.8316,91.1391,30.48,4.2,mb,us6000a4u4,Baniachang,earthquake,24,reviewed,us,us, Bangladesh,2020,06
96,23.1226,93.2923,10.0,4.2,mb,us6000bei5,North Vanlaiphai,earthquake,16,reviewed,us,us, India,2020,08
97,26.2024,91.3108,44.3,4.2,mb,us6000c584,Hajo,earthquake,32,reviewed,us,us, India,2020,10
98,28.8329,91.973,10.0,4.2,mb,us70007149,Lhasa,earthquake,5,reviewed,us,us, China,2020,01
99,32.9646,76.3114,10.0,4.2,mb,us60008612,Chamba,earthquake,16,reviewed,us,us, India,2020,02
100,23.05,94.8537,134.31,4.2,mb,us70007m6w,Mawlaik,earthquake,18,reviewed,us,us, Myanmar,2020,02
101,32.7852,85.5166,10.0,4.2,mb,us60008cme,western Xizang,earthquake,21,reviewed,us,us,Tibet,2020,03
102,32.6753,85.455,10.0,4.2,mb,us60008g3i,western Xizang,earthquake,22,reviewed,us,us,Tibet,2020,03
103,32.7173,85.4732,10.0,4.2,mb,us60008c3e,western Xizang,earthquake,23,reviewed,us,us,Tibet,2020,03
104,22.5718,93.5958,47.14,4.2,mb,us70007u6g,Hakha,earthquake,15,reviewed,us,us, Myanmar,2020,02
105,20.5448,93.6698,10.0,4.2,mb,us70008x0g,Sittwe,earthquake,9,reviewed,us,us, Myanmar,2020,04
106,17.3704,95.1694,64.38,4.2,mb,us60009bkn,Hinthada,earthquake,11,reviewed,us,us, Myanmar,2020,04
107,33.195,75.926,46.75,4.2,mb,us7000aeua,Kishtwar,earthquake,22,reviewed,us,us, India,2020,06
108,12.9095,92.6873,10.0,4.2,mb,us7000ahew,Bamboo Flat,earthquake,13,reviewed,us,us, India,2020,06
109,34.2918,71.0348,10.0,4.2,mb,us60009ztl,Shinpokh,earthquake,9,reviewed,us,us, Pakistan,2020,05
110,21.9396,94.9061,122.4,4.2,mb,us7000ac71,Monywa,earthquake,25,reviewed,us,us, Myanmar,2020,06
111,22.7767,94.6,100.69,4.2,mb,us6000aawn,Monywa,earthquake,9,reviewed,us,us, Myanmar,2020,06
112,35.5573,82.5463,10.0,4.2,mb,us7000as36,Hotan,earthquake,13,reviewed,us,us, China,2020,07
113,33.2056,87.0518,10.0,4.2,mb,us6000b2h5,western Xizang,earthquake,16,reviewed,us,us,Tibet,2020,07
114,35.5442,69.1392,112.9,4.2,mb,us6000b3b5,Bazarak,earthquake,8,reviewed,us,us, Afghanistan,2020,07
115,30.6463,94.8878,10.0,4.2,mb,us6000b3hr,Qamdo,earthquake,33,reviewed,us,us, China,2020,07
116,33.1896,86.8557,10.0,4.2,mb,us6000b5y0,western Xizang,earthquake,10,reviewed,us,us,Tibet,2020,07
117,30.3574,94.7728,10.0,4.2,mb,us6000b7kk,Shi Yomi,earthquake,43,reviewed,us,us, India,2020,07
118,23.3677,94.3314,85.31,4.2,mb,us7000ash7,Mawlaik,earthquake,11,reviewed,us,us, Myanmar,2020,07
119,31.968000000000004,93.5326,10.0,4.2,mb,us6000ba2u,Nagqu,earthquake,21,reviewed,us,us, China,2020,07
120,22.5997,94.5465,102.78,4.2,mb,us7000be94,Monywa,earthquake,11,reviewed,us,us, Myanmar,2020,08
121,33.2201,85.30799999999999,10.0,4.2,mb,us6000c2j7,western Xizang,earthquake,18,reviewed,us,us,Tibet,2020,09
122,30.2312,70.0859,10.0,4.2,mb,us6000c7hh,Dera Ghazi Khan,earthquake,17,reviewed,us,us, Pakistan,2020,10
123,29.4069,80.8988,10.0,4.2,mb,us7000c9s1,Dipayal,earthquake,10,reviewed,us,us, Nepal,2020,10
124,30.0793,96.1336,10.0,4.2,mb,us6000c7sq,Eastern Xizang,earthquake,16,reviewed,us,us,Tibet,2020,10
125,33.3981,90.0814,10.0,4.2,mb,us6000caqq,Nagqu,earthquake,31,reviewed,us,us, China,2020,10
126,33.866,74.9266,10.0,4.2,mb,us7000cr0b,Pulwama,earthquake,2,reviewed,us,us, India,2020,12
127,23.0317,94.2086,76.92,4.2,mb,us7000crma,Falam,earthquake,10,reviewed,us,us, Myanmar,2020,12
128,34.6475,73.1544,10.0,4.2,mb,us6000d6er,Battagram,earthquake,8,reviewed,us,us, Pakistan,2020,12
129,24.8799,93.3739,10.0,4.2,mb,us6000d82z,Lakhipur,earthquake,29,reviewed,us,us, India,2021,01
130,26.293000000000003,95.7822,80.92,4.2,mb,us6000def4,Khonsa,earthquake,2,reviewed,us,us, India,2021,01
131,22.7,95.8415,20.12,4.2,mb,us7000dew3,Shwebo,earthquake,12,reviewed,us,us, Myanmar,2021,02
132,30.3274,70.5179,10.0,4.2,mb,us6000e38b,Dera Ghazi Khan,earthquake,16,reviewed,us,us, Pakistan,2021,04
133,26.418000000000003,95.5047,85.91,4.2,mb,us7000e38n,Mon,earthquake,14,reviewed,us,us, India,2021,05
134,26.7662,92.5133,35.0,4.2,mb,us7000e0d3,Dhekiajuli,earthquake,7,reviewed,us,us, India,2021,04
135,26.5945,92.4813,48.29,4.2,mb,us7000e2dg,Dhekiajuli,earthquake,6,reviewed,us,us, India,2021,05
136,6.9626,92.3578,10.0,4.2,mb,us6000dxf7,Nicobar Islands,earthquake,7,reviewed,us,us, India,2021,03
137,26.6195,92.5148,10.0,4.2,mb,us6000dxfb,Dhekiajuli,earthquake,27,reviewed,us,us, India,2021,03
138,26.7632,92.3186,34.13,4.2,mb,us6000eg46,Dhekiajuli,earthquake,20,reviewed,us,us, India,2021,05
139,7.2816,94.4207,10.0,4.2,mb,us7000edvp,Sabang,earthquake,11,reviewed,us,us, Indonesia,2021,06
140,25.8803,96.7988,55.36,4.2,mb,us7000e1tg,Sarupathar,earthquake,12,reviewed,us,us, India,2021,05
141,5.4551,94.4104,66.36,4.2,mb,us7000eeyv,Banda Aceh,earthquake,10,reviewed,us,us, Indonesia,2021,06
142,22.4613,94.1567,39.36,4.2,mb,us7000elzr,Hakha,earthquake,15,reviewed,us,us, Myanmar,2021,07
143,11.0785,93.4623,96.69,4.2,mb,us7000elju,Port Blair,earthquake,14,reviewed,us,us, India,2021,07
144,29.7653,94.5571,10.0,4.2,mb,us6000f7z6,Shi Yomi,earthquake,9,reviewed,us,us, India,2021,08
145,20.4478,92.3214,10.0,4.2,mb,us6000f3lz,Teknaf,earthquake,5,reviewed,us,us, Bangladesh,2021,08
146,29.3394,70.1331,10.0,4.2,mb,us6000ezf0,Rajanpur,earthquake,13,reviewed,us,us, Pakistan,2021,07
147,6.6032,94.4967,10.0,4.2,mb,us6000f5mj,Sabang,earthquake,5,reviewed,us,us, Indonesia,2021,08
148,10.2773,93.9046,10.0,4.2,mb,us7000f9rj,Port Blair,earthquake,14,reviewed,us,us, India,2021,09
149,13.6444,93.5461,35.0,4.2,mb,us7000fa1b,Bamboo Flat,earthquake,10,reviewed,us,us, India,2021,09
150,10.1169,91.4548,10.0,4.2,mb,us7000fa1d,Port Blair,earthquake,13,reviewed,us,us, India,2021,09
151,22.1407,79.6342,10.0,4.3,mb,us6000crc4,Seoni,earthquake,37,reviewed,us,us, India,2020,11
152,28.6287,96.3987,10.0,4.3,mb,us7000cc28,Hayuliang,earthquake,34,reviewed,us,us, India,2020,11
153,24.2021,94.1977,65.34,4.3,mb,us7000cduh,Kakching,earthquake,9,reviewed,us,us, India,2020,11
154,26.2945,94.7728,60.63,4.3,mb,us6000crdq,Tuensang,earthquake,12,reviewed,us,us, India,2020,11
155,25.1948,96.4551,10.0,4.3,mb,us7000cdah,Myanmar,earthquake,15,reviewed,us,us,Tibet,2020,11
156,14.0029,92.5614,10.0,4.3,mb,us6000csin,Bamboo Flat,earthquake,5,reviewed,us,us, India,2020,11
157,13.7389,92.4013,10.0,4.3,mb,us6000cqrt,Bamboo Flat,earthquake,12,reviewed,us,us, India,2020,11
158,26.1291,90.5453,10.0,4.3,mb,us7000cptt,Goalpara,earthquake,32,reviewed,us,us, India,2020,12
159,28.2184,83.5923,10.0,4.3,mb,us60008g2y,Baglung,earthquake,44,reviewed,us,us, Nepal,2020,03
160,32.9731,76.4202,10.0,4.3,mb,us70008idc,Chamba,earthquake,16,reviewed,us,us, India,2020,03
161,34.4604,68.9654,10.0,4.3,mb,us70009k2j,Maydanshakhr,earthquake,13,reviewed,us,us, Afghanistan,2020,05
162,27.8896,84.8784,10.0,4.3,mb,us6000a3bl,Kirtipur,earthquake,27,reviewed,us,us, Nepal,2020,05
163,28.142,76.5366,30.38,4.3,mb,us7000ahde,Bawal,earthquake,21,reviewed,us,us, India,2020,07
164,29.4841,81.5921,10.0,4.3,mb,us70006yvh,Jumla,earthquake,15,reviewed,us,us, Nepal,2020,01
165,23.6781,94.5148,94.42,4.3,mb,us70006zgm,Mawlaik,earthquake,15,reviewed,us,us, Myanmar,2020,01
166,30.3664,85.5587,10.0,4.3,mb,us70006uzp,Saga,earthquake,21,reviewed,us,us, China,2020,01
167,30.9589,69.8631,10.0,4.3,mb,us60007hjw,Zhob,earthquake,32,reviewed,us,us, Pakistan,2020,01
168,8.0784,94.0198,10.0,4.3,mb,us7000713k,Sabang,earthquake,15,reviewed,us,us, Indonesia,2020,01
169,10.5177,94.0622,10.0,4.3,mb,us70007nyd,Port Blair,earthquake,26,reviewed,us,us, India,2020,02
170,24.4383,94.9928,115.32,4.3,mb,us70007kw7,Wangjing,earthquake,13,reviewed,us,us, India,2020,01
171,35.6198,74.5363,10.0,4.3,mb,us70007vxz,Gilgit,earthquake,12,reviewed,us,us, Pakistan,2020,02
172,32.0214,94.7889,10.0,4.3,mb,us600089dg,Qamdo,earthquake,25,reviewed,us,us, China,2020,03
173,34.4893,85.8489,10.0,4.3,mb,us70008fp0,western Xizang,earthquake,13,reviewed,us,us,Tibet,2020,03
174,6.4531,92.6013,10.0,4.3,mb,us70008gwf,Nicobar Islands,earthquake,21,reviewed,us,us, India,2020,03
175,31.6054,93.5107,30.21,4.3,mb,us70008zg8,Nagqu,earthquake,67,reviewed,us,us, China,2020,04
176,32.2161,89.5179,10.0,4.3,mb,us700097vu,Nagqu,earthquake,47,reviewed,us,us, China,2020,04
177,12.0153,92.9576,38.0,4.3,mb,us700090hi,Bamboo Flat,earthquake,6,reviewed,us,us, India,2020,04
178,7.4016,92.2583,10.0,4.3,mb,us70008k9z,Nicobar Islands,earthquake,12,reviewed,us,us, India,2020,03
179,35.7311,74.5266,35.0,4.3,mb,us60009dbz,Gilgit,earthquake,10,reviewed,us,us, Pakistan,2020,04
180,5.8861,95.8214,19.79,4.3,mb,us700091t8,Sabang,earthquake,6,reviewed,us,us, Indonesia,2020,04
181,11.3192,93.5383,103.13,4.3,mb,us70009npp,Port Blair,earthquake,29,reviewed,us,us, India,2020,05
182,32.7694,85.4486,10.0,4.3,mb,us70009ne4,western Xizang,earthquake,23,reviewed,us,us,Tibet,2020,05
183,35.7378,82.4574,10.0,4.3,mb,us7000acxr,Hotan,earthquake,21,reviewed,us,us, China,2020,06
184,35.7015,82.4897,10.0,4.3,mb,us7000abqy,Hotan,earthquake,27,reviewed,us,us, China,2020,06
185,35.6096,82.4316,10.0,4.3,mb,us7000abqj,Hotan,earthquake,26,reviewed,us,us, China,2020,06
186,15.1779,96.2038,10.0,4.3,mb,us7000afrb,Pyapon,earthquake,9,reviewed,us,us, Myanmar,2020,06
187,32.9435,86.6104,10.0,4.3,mb,us6000b2dh,western Xizang,earthquake,29,reviewed,us,us,Tibet,2020,07
188,30.4782,87.4178,10.0,4.3,mb,us6000b3nm,Rikaze,earthquake,54,reviewed,us,us, China,2020,07
189,33.2057,86.8606,10.0,4.3,mb,us6000b5cw,western Xizang,earthquake,17,reviewed,us,us,Tibet,2020,07
190,33.1168,86.7663,10.0,4.3,mb,us6000b5xs,western Xizang,earthquake,13,reviewed,us,us,Tibet,2020,07
191,33.4991,71.4493,10.0,4.3,mb,us7000afqt,Kohat,earthquake,23,reviewed,us,us, Pakistan,2020,06
192,24.5305,94.8553,103.06,4.3,mb,us6000baqp,Wangjing,earthquake,5,reviewed,us,us, India,2020,08
193,30.3418,95.04,10.0,4.3,mb,us6000ba2m,Shi Yomi,earthquake,12,reviewed,us,us, India,2020,07
194,24.2129,93.9507,59.16,4.3,mb,us6000bcmi,Churachandpur,earthquake,36,reviewed,us,us, India,2020,08
195,29.555999999999997,80.9299,10.0,4.3,mb,us7000bcp6,Dipayal,earthquake,16,reviewed,us,us, Nepal,2020,08
196,7.3494,93.3176,40.31,4.3,mb,us6000bg1i,Sabang,earthquake,10,reviewed,us,us, Indonesia,2020,08
197,23.9905,94.8835,127.25,4.3,mb,us7000bl8x,Mawlaik,earthquake,9,reviewed,us,us, Myanmar,2020,09
198,33.076,73.6571,10.0,4.3,mb,us7000blew,New Mirpur,earthquake,28,reviewed,us,us, Pakistan,2020,09
199,18.2351,95.1077,33.21,4.3,mb,us7000bggc,Myanaung,earthquake,18,reviewed,us,us, Myanmar,2020,08
200,24.6057,92.3782,39.89,4.3,mb,us6000b2u6,Hailakandi,earthquake,63,reviewed,us,us, India,2020,07
201,20.6448,94.4032,78.19,4.3,mb,us6000c5hh,Chauk,earthquake,14,reviewed,us,us, Myanmar,2020,10
202,22.278000000000002,95.016,76.13,4.3,mb,us7000bhu5,Monywa,earthquake,11,reviewed,us,us, Myanmar,2020,09
203,12.1851,95.7845,10.0,4.3,mb,us6000c9yq,Andaman Islands,earthquake,11,reviewed,us,us, India,2020,10
204,10.1668,93.6071,10.0,4.3,mb,us7000cl6l,Port Blair,earthquake,12,reviewed,us,us, India,2020,11
